glucose,eda,hr,temp
108.0,0.4593295,54.78,35.09
108.0,0.4644545,59.33,35.11
108.0,0.4641342499999999,67.12,35.13
108.0,0.4394699999999999,64.92,35.07
108.0,0.4657354999999999,53.47,35.07
109.0,0.46669675,54.08,35.07
96.0,0.50897825,54.42,35.11
108.0,0.46093075,61.27,35.09
110.0,0.48815775,63.87,34.84
109.0,0.15017375,82.73,34.39
110.0,0.1175017499999999,52.67,34.16
113.0,0.1117359999999999,51.02,34.29
116.0,0.12775175,53.12,34.53
118.0,0.1572204999999999,54.68,34.71
118.0,0.15754075,55.43,34.75
118.0,0.1687514999999999,52.4,34.83
117.0,0.24562675,53.83,34.97
115.0,0.25619725,53.18,35.09
113.0,0.2561974999999999,54.13,35.15
113.0,0.2622834999999999,55.38,35.21
114.0,0.26548625,55.42,34.99
115.0,0.2389004999999999,52.95,35.18
116.0,0.24434575,54.52,35.23
115.0,0.24754875,58.55,35.29
115.0,0.2545957499999999,58.95,35.31
116.0,0.24626775,58.37,35.23
116.0,0.2494705,55.9,35.21
115.0,0.24818925,59.43,35.23
114.0,0.2292909999999999,54.83,35.0
113.0,0.1774002499999999,53.27,35.27
114.0,0.17996275,52.58,35.27
116.0,0.1834859999999999,53.37,35.23
115.0,0.2415165,55.87,35.18
113.0,0.28732125,57.62,35.11
111.0,0.33985275,52.85,35.07
110.0,0.36579775,53.3,35.07
113.0,0.34177475,51.32,34.99
116.0,0.34722,53.93,34.73
119.0,0.353626,58.53,34.59
120.0,0.31166525,53.47,34.45
120.0,0.3103835,51.75,34.25
120.0,0.1139779999999999,60.3,34.07
120.0,0.06529075,55.62,34.34
120.0,0.1053297499999999,55.7,34.33
119.0,0.126791,53.48,34.47
118.0,0.12582975,54.02,34.63
116.0,0.13287675,54.2,34.77
113.0,0.13447825,55.02,34.89
112.0,0.14280625,56.82,34.49
112.0,0.1123764999999999,56.82,34.91
112.0,0.1168609999999999,54.17,35.07
111.0,0.12454875,53.95,35.13
110.0,0.11429825,55.23,35.23
107.0,0.1504939999999999,60.85,34.93
107.0,0.1360799999999999,71.13,35.15
113.0,0.25272725,58.82,33.49
135.0,0.2940475,57.87,34.5
144.0,0.3017355,68.07,34.63
123.0,0.2194145,61.87,32.45
116.0,0.128766,72.68,32.03
111.0,0.22902375,85.68,32.05
107.0,0.3007745,69.9,31.67
107.0,0.30654,70.73,31.41
103.0,0.29821175,61.25,31.99
100.0,0.33440725,58.5,32.27
98.0,0.297251,61.4,31.97
96.0,0.31486775,61.6,32.05
127.0,0.1985409999999999,80.47,31.89
122.0,0.25208675,63.2,31.91
113.0,0.21461,59.85,31.67
112.0,0.243438,62.22,31.43
112.0,0.25272725,56.48,31.25
107.0,0.32255575,61.93,33.07
112.0,0.3260789999999999,61.07,33.33
126.0,0.34305575,60.12,34.0
104.0,0.32832125,58.6,35.09
111.0,0.1552985,62.9,32.55
107.0,0.2216034999999999,72.9,33.71
106.0,0.2523534999999999,59.97,34.09
105.0,0.253955,60.83,34.09
104.0,0.2558769999999999,58.62,34.37
112.0,0.266127,60.18,34.73
135.0,0.2389534999999999,60.0,33.81
133.0,0.284438,58.95,34.33
133.0,0.3132665,58.82,34.55
134.0,0.3305637499999999,59.2,34.79
135.0,0.34177475,62.65,35.03
135.0,0.35202475,61.8,35.21
134.0,0.3606729999999999,63.4,35.39
136.0,0.3830949999999999,62.97,35.55
137.0,0.38822,65.17,35.73
137.0,0.39174325,64.47,35.73
138.0,0.3917434999999999,71.95,35.68
143.0,0.3923839999999999,62.53,35.71
149.0,0.39526675,74.18,35.81
154.0,0.40455575,69.88,35.63
159.0,0.3581104999999999,64.62,35.43
162.0,0.4029545,63.8,35.21
164.0,0.4183294999999999,61.77,35.0
162.0,0.42537625,61.87,34.89
159.0,0.25555675,64.37,35.87
153.0,0.2395409999999999,69.75,35.83
125.0,0.2075097499999999,63.28,35.57
125.0,0.2135957499999999,61.32,35.63
133.0,0.14536925,58.35,35.05
140.0,0.1149389999999999,59.6,34.75
119.0,0.3042975,71.87,34.61
118.0,0.3116649999999999,58.48,34.57
118.0,0.3219149999999999,62.42,34.79
120.0,0.35682925,55.93,34.77
119.0,0.358751,60.73,34.55
118.0,0.36163375,53.92,35.05
118.0,0.353306,70.92,35.16
116.0,0.38565725,61.48,35.53
114.0,0.4023135,57.48,35.53
115.0,0.3821342499999999,57.47,35.31
117.0,0.3901415,54.1,35.5
119.0,0.390462,58.47,35.43
119.0,0.19565825,59.9,35.21
118.0,0.7255255,62.2,34.89
119.0,0.327627,57.35,34.97
119.0,0.4842605,59.38,34.97
120.0,0.1979005,71.43,34.05
120.0,0.196619,50.7,34.05
120.0,0.1834862499999999,54.15,34.05
120.0,0.19213475,52.22,34.15
120.0,0.1815645,51.22,34.53
122.0,0.188291,56.32,35.15
123.0,0.20302525,54.17,35.18
125.0,0.21391575,59.57,35.34
127.0,0.2260877499999999,65.05,35.41
128.0,0.2174395,58.63,35.31
128.0,0.2241659999999999,72.03,35.49
128.0,0.2350564999999999,58.37,35.5
128.0,0.24498625,55.75,35.5
128.0,0.27189275,55.53,35.33
128.0,0.2440252499999999,53.55,35.37
127.0,0.2494707499999999,52.1,35.21
123.0,0.2184004999999999,55.58,35.11
121.0,0.2068692499999999,53.5,35.13
115.0,0.2193614999999999,54.65,35.33
112.0,0.2216034999999999,54.48,35.39
111.0,0.2248064999999999,58.23,35.45
110.0,0.22833,58.07,35.5
109.0,0.2340955,54.8,35.55
109.0,0.2347364999999999,60.8,35.61
108.0,0.24850975,66.7,35.61
107.0,0.2766972499999999,64.05,35.61
105.0,0.26036125,69.57,35.0
103.0,0.2914319999999999,63.13,34.27
103.0,0.1216657499999999,74.23,33.87
105.0,0.1363999999999999,64.62,33.89
126.0,0.29180575,78.25,31.79
120.0,0.27963375,89.7,31.23
111.0,0.3020555,67.18,31.05
109.0,0.3228759999999999,62.88,30.49
108.0,0.33088375,59.9,30.25
97.0,0.2415165,77.5,31.15
127.0,0.36643875,82.65,31.73
120.0,0.424095,84.27,34.0
121.0,0.5000095,85.27,34.03
145.0,0.1857282499999999,75.72,31.61
144.0,0.16175825,65.02,32.89
118.0,0.23959425,71.83,33.75
109.0,0.3299229999999999,61.4,34.0
105.0,0.31198525,74.33,33.77
105.0,0.23158675,86.67,33.09
106.0,0.20500075,72.65,32.79
100.0,0.2498447499999999,62.65,32.13
108.0,0.3981497499999999,58.23,32.41
147.0,0.30269625,64.73,30.75
150.0,0.266501,67.4,30.79
151.0,0.20019575,77.55,30.87
157.0,0.14701475,70.07,35.33
155.0,0.22388575,68.17,35.27
156.0,0.303639,65.38,35.29
175.0,0.177443,72.92,33.59
171.0,0.2399002499999999,62.72,34.07
168.0,0.32125475,57.7,35.27
166.0,0.33118425,58.75,35.43
165.0,0.342074,60.05,35.53
161.0,0.3616122499999999,58.92,35.71
159.0,0.36993975,58.82,35.71
159.0,0.37762675,61.25,35.73
158.0,0.38403275,60.25,35.77
157.0,0.39236025,60.63,35.81
155.0,0.401649,60.78,35.63
153.0,0.4122187499999999,61.53,35.5
152.0,0.4298344999999999,76.27,35.68
153.0,0.4391232499999999,67.55,35.63
155.0,0.4798004999999999,60.18,35.57
154.0,0.3478394999999999,59.18,35.59
151.0,0.350722,58.18,35.0
150.0,0.367698,59.8,35.03
147.0,0.3798685,58.62,34.97
141.0,0.3840327499999999,56.0,34.91
133.0,0.3891577499999999,59.57,34.84
128.0,0.39588375,57.53,34.79
128.0,0.40261,57.12,34.87
131.0,0.4080545,56.0,34.89
136.0,0.4122187499999999,59.98,34.89
140.0,0.4176637499999999,61.2,34.59
142.0,0.4199057499999999,55.97,34.59
142.0,0.4323972499999999,57.42,34.41
140.0,0.4368809999999999,58.73,34.34
139.0,0.31741175,54.42,33.61
138.0,0.3283012499999999,53.1,33.89
138.0,0.33662875,52.77,34.09
139.0,0.34303475,52.6,34.29
140.0,0.3404727499999999,52.43,34.53
140.0,0.329903,55.13,34.63
141.0,0.3260595,53.88,34.79
141.0,0.2975532499999999,52.13,34.84
140.0,0.28538175,55.35,34.63
139.0,0.27705425,54.82,34.34
139.0,0.2789764999999999,57.58,34.15
138.0,0.2837805,59.83,34.13
138.0,0.28986625,58.03,34.59
137.0,0.29403025,56.45,34.91
136.0,0.2783357499999999,56.47,34.89
136.0,0.2956317499999999,56.27,35.07
136.0,0.317732,57.07,35.03
135.0,0.33150475,56.48,35.0
134.0,0.2972329999999999,55.93,34.97
133.0,0.2312524999999999,56.35,35.23
133.0,0.22388575,57.28,35.25
133.0,0.265204,55.18,35.29
134.0,0.27801525,56.93,35.33
134.0,0.2818589999999999,55.55,35.29
133.0,0.4461695,66.7,35.39
133.0,0.2276754999999999,62.9,35.45
132.0,0.17066325,56.0,35.53
132.0,0.1956464999999999,56.48,35.37
132.0,0.2030132499999999,58.92,35.34
131.0,0.1341494999999999,62.77,35.43
130.0,0.1239005,57.35,35.39
130.0,0.12550175,56.3,35.41
129.0,0.14920375,59.02,35.47
129.0,0.1187754999999999,58.62,35.45
129.0,0.14087575,56.57,35.45
128.0,0.28372725,56.98,35.53
129.0,0.46981825,57.12,35.55
130.0,0.43971,56.38,35.39
130.0,0.7085065,65.48,35.31
130.0,0.88146525,56.07,35.55
129.0,0.5518135,57.75,35.66
128.0,0.71811525,60.23,35.79
127.0,0.53099425,58.3,35.66
127.0,0.8068365,56.77,35.59
127.0,0.753599,56.83,35.77
127.0,0.7597532499999999,56.05,35.71
127.0,0.772245,57.78,35.66
127.0,0.424977,56.65,35.57
126.0,1.35111575,55.67,35.68
124.0,1.442599,57.33,35.79
120.0,1.38122325,58.42,35.84
118.0,0.7783305,56.12,35.77
117.0,0.4528425,56.08,35.73
118.0,0.3634805,68.5,35.71
118.0,0.2773212499999999,55.53,35.73
120.0,0.292375,56.7,35.71
128.0,0.2744387499999999,66.53,35.75
145.0,0.2907735,58.2,35.77
167.0,0.261627,57.55,35.89
198.0,0.7356622500000001,83.12,35.87
147.0,0.0873869999999999,69.67,32.65
144.0,0.16681975,63.48,32.61
143.0,0.24369,69.67,32.77
141.0,0.14536025,64.4,32.77
127.0,0.1210174999999999,62.63,33.18
120.0,0.1185085,67.07,33.47
127.0,0.2607195,58.5,33.68
101.0,0.2065895,62.97,33.57
93.0,0.215238,62.05,33.47
92.0,0.28858525,67.25,32.66
91.0,0.585124,65.2,31.45
92.0,0.69338375,63.72,31.43
94.0,0.7795427500000001,75.97,31.31
104.0,0.42625825,59.73,31.03
103.0,0.3830184999999999,112.4,30.69
100.0,0.1966605,65.55,31.59
100.0,0.2274084999999999,61.18,31.63
104.0,0.3356147499999999,81.78,30.47
143.0,0.126783,76.35,28.67
170.0,0.2197215,69.45,30.97
172.0,0.202426,72.17,31.37
169.0,0.224206,70.0,32.29
167.0,0.2373382499999999,64.28,32.59
165.0,0.24694675,65.63,33.07
162.0,0.253673,64.82,33.41
159.0,0.2664849999999999,66.47,33.75
156.0,0.2735315,67.3,34.11
155.0,0.3132475,65.83,34.41
156.0,0.31997375,67.22,34.55
155.0,0.32894175,67.35,34.71
148.0,0.34559775,69.6,34.95
139.0,0.35584675,67.17,35.09
132.0,0.35969025,67.08,35.11
124.0,0.366737,65.97,35.15
118.0,0.37186125,62.52,35.16
114.0,0.3833922499999999,67.72,35.16
113.0,0.367698,69.22,35.34
112.0,0.3737835,65.03,35.39
111.0,0.3750647499999999,79.02,35.5
111.0,0.325419,70.37,35.53
114.0,0.3247784999999999,69.55,35.66
115.0,0.2661647499999999,89.67,35.68
114.0,0.19602,65.4,33.84
105.0,0.2399002499999999,73.62,31.73
110.0,0.2399002499999999,83.9,32.11
132.0,0.19313775,76.15,32.73
137.0,0.3260595,65.5,35.34
141.0,0.3234975,64.98,35.39
147.0,0.163937,66.42,35.18
138.0,0.2668052499999999,61.98,34.71
142.0,0.1860375,63.75,34.99
157.0,0.2347755,61.63,34.45
169.0,0.2222845,59.48,34.27
101.0,0.6009234999999999,91.63,33.59
104.0,0.1050092499999999,64.57,32.37
98.0,8.942388000000001,101.3,32.57
99.0,9.08811275,104.55,32.39
105.0,0.3753087499999999,96.87,34.49
103.0,0.3176589999999999,110.05,33.87
103.0,0.26321225,107.97,33.99
103.0,0.26705625,96.13,33.89
101.0,0.303567,94.78,34.99
94.0,0.27602325,92.78,34.65
92.0,0.3157372499999999,90.07,34.41
89.0,0.309012,90.88,34.41
87.0,0.2981225,86.37,33.87
86.0,0.2734612499999999,89.3,33.11
90.0,0.3682625,88.17,33.81
93.0,0.41566325,87.65,34.18
97.0,0.36057625,86.28,33.29
98.0,0.36057625,87.33,33.07
98.0,0.34584375,90.03,32.79
99.0,0.39900925,89.87,32.89
98.0,0.453776,86.85,32.99
99.0,0.4335992499999999,87.28,32.57
101.0,0.4822802499999999,87.57,32.59
112.0,0.4774764999999999,90.68,33.09
112.0,0.45281525,91.12,34.84
117.0,0.4416054999999999,85.23,34.45
122.0,0.48452275,85.18,34.87
124.0,0.515269,83.32,34.59
129.0,0.547937,82.32,34.53
131.0,0.576762,81.33,34.75
137.0,0.55274125,85.07,34.23
146.0,0.33623525,83.17,34.63
126.0,0.1405475,90.28,35.05
128.0,0.28691275,81.75,35.13
128.0,0.37274675,80.98,35.27
128.0,0.87365675,80.93,35.34
124.0,5.58414675,80.82,35.37
123.0,4.812806500000001,82.75,35.13
119.0,4.8406705,80.2,34.59
118.0,4.38405525,78.32,34.43
117.0,5.29239675,79.73,34.31
117.0,4.44042375,78.62,34.11
117.0,5.27061825,77.15,34.07
118.0,5.39808725,82.48,34.0
117.0,4.6510675,83.55,34.16
117.0,5.3093715,79.17,33.89
117.0,6.130535999999999,79.43,33.87
117.0,6.9770650000000005,73.95,33.55
117.0,5.4880845,73.82,33.81
117.0,4.608471,75.98,34.29
116.0,3.20478725,76.52,34.39
116.0,1.7006535,78.1,34.25
116.0,1.28057425,79.63,34.03
116.0,1.03844625,81.6,33.89
116.0,1.12171725,76.53,33.87
115.0,1.00129425,73.85,33.63
115.0,0.9644625,76.38,33.47
114.0,1.244284,76.0,33.5
114.0,1.2449245,75.05,33.73
115.0,1.489073,76.45,34.03
116.0,1.62134625,75.98,34.21
117.0,2.10035675,75.8,34.39
116.0,3.0293385,75.25,34.57
114.0,3.20196675,74.37,34.63
113.0,2.6671075,75.13,34.73
114.0,2.8079985,74.25,34.83
115.0,2.26609325,74.62,34.97
115.0,2.14374825,74.95,35.05
115.0,1.53230975,76.5,35.11
115.0,1.15086275,75.62,34.84
115.0,1.1774455,72.95,34.87
115.0,1.2805737499999998,75.55,34.95
115.0,1.58855725,71.43,34.93
114.0,1.581312,75.57,34.93
113.0,2.79742925,74.88,35.07
115.0,1.406762,74.52,34.47
116.0,1.05381925,74.93,34.39
117.0,0.93906175,74.33,34.29
118.0,0.7651525,76.13,34.09
118.0,0.76483175,74.63,33.84
117.0,0.7222355,75.17,33.68
114.0,0.76867575,73.03,34.07
114.0,0.7196735000000001,73.45,34.15
117.0,0.7523415,71.02,34.0
117.0,0.73728825,70.27,34.0
116.0,0.72639925,72.62,34.16
112.0,0.7241569999999999,69.22,34.65
109.0,0.711346,71.72,34.97
104.0,0.63448,72.23,34.71
99.0,0.6200677499999999,72.83,34.43
96.0,0.625513,79.52,34.16
93.0,0.651455,71.63,33.89
92.0,0.6617035,71.6,33.79
89.0,0.66106275,70.8,33.53
88.0,0.6187867499999999,71.03,33.47
87.0,0.60853775,79.72,33.53
88.0,0.6428075,81.43,33.55
88.0,0.7417725000000001,103.03,33.31
105.0,3.302840125,84.88,34.24
97.0,6.42938975,96.765,32.625
96.0,6.7637807500000005,104.265,32.46
96.0,8.554243249999999,100.45,33.565
95.0,5.496497874999999,104.055,32.81
92.0,3.69016675,94.275,32.265
103.0,9.34444275,103.505,30.82
105.0,14.26122625,84.35499999999999,30.64
103.0,2.803550625,81.4,30.52
97.0,4.85259225,91.575,30.48
97.0,2.202091375,88.225,30.37
96.0,2.0983305,95.35,30.25
93.0,1.683112,93.915,30.08
90.0,1.7100125,89.725,30.15
95.0,1.5270205,94.985,29.73
98.0,1.207870625,83.76,30.14
102.0,1.033899875,91.84,30.06
106.0,0.90698025,95.015,30.07
108.0,1.407398125,93.49,29.880000000000003
105.0,0.7498883749999999,86.795,29.71
99.0,1.908735875,94.635,29.57
97.0,1.690993875,72.11,29.6
95.0,2.186726,82.27,29.44
95.0,1.356792375,86.755,29.53
88.0,8.295421625,131.01,28.115
83.0,2.119986,111.68,27.39
96.0,2.104613875,157.96,27.58
102.0,1.874670125,97.835,27.38
95.0,2.750271625,104.035,28.92
97.0,2.00005025,115.675,28.885
96.0,2.166274875,122.43,28.97
114.0,1.3851943750000002,115.85,28.63
118.0,1.265723875,138.3,28.36
118.0,1.313922625,120.47,28.49
117.0,0.8565201250000001,116.755,28.450000000000003
122.0,0.76172425,132.9,28.85
124.0,0.767168625,97.525,29.09
122.0,3.157259,99.915,29.230000000000004
117.0,4.396785,114.82,29.41
111.0,2.0529045,114.825,29.81
98.0,1.19670875,121.525,29.705
104.0,1.158438125,146.385,29.82
117.0,1.120968375,154.175,29.82
144.0,0.872853125,134.015,29.375
169.0,0.861644125,115.65,29.19
139.0,0.373551,124.525,28.54
135.0,0.476547875,131.36,28.82
132.0,0.507292375,126.515,28.93
130.0,0.5193017499999999,134.01,29.13
128.0,0.536755625,112.085,29.34
124.0,0.473025,124.565,29.63
121.0,0.4241861249999999,134.6,29.6
114.0,0.541288625,160.575,29.85
119.0,0.301848125,125.005,30.46
118.0,0.30585125,145.975,30.43
118.0,0.63907725,125.03,29.825000000000003
118.0,0.484554125,119.285,30.07
119.0,0.7025376249999999,114.01,30.22
117.0,1.2867006250000002,134.475,30.245
115.0,1.52610675,117.35,30.38
110.0,2.854995375,129.415,30.27
104.0,1.22857425,142.32,30.35
104.0,1.4791895000000002,126.265,30.31
106.0,1.34244025,108.505,29.655
107.0,4.010101499999999,112.025,29.58
107.0,1.6673085,126.74,29.63
107.0,1.512976125,120.25,29.7
107.0,9.034201375,142.54,29.69
107.0,18.22786525,127.145,29.98
107.0,16.629056624999997,124.11,30.15
108.0,16.733959125,108.895,30.22
109.0,16.725473,123.9,30.27
109.0,16.233807875,116.175,30.245
110.0,16.266402499999998,110.77,30.245
110.0,15.649105375,104.425,30.245
109.0,15.057118375000002,101.64,30.01
105.0,14.594497,114.75,29.82
99.0,17.771002875,102.84,29.64
103.0,14.936062375,110.55,29.63
107.0,14.007175375,103.075,29.63
110.0,15.004539125,120.83,29.58
111.0,12.705923,114.81,29.59
110.0,16.226852125,107.825,29.52
109.0,16.220517375,109.91,29.54
108.0,16.800618874999998,128.85000000000002,29.58
107.0,15.8343785,108.37,29.505
106.0,15.059049375,131.185,29.47
105.0,13.322989875,132.515,29.41
104.0,13.324911,98.75,29.32
103.0,12.321644375000002,114.285,29.27
102.0,12.321164,119.935,29.22
101.0,12.32164425,103.365,29.27
102.0,12.321964125,140.83,29.315
106.0,12.321643875,132.715,29.31
109.0,12.321164,134.81,29.23
112.0,12.321484,105.85,29.06
113.0,12.3216445,98.94,29.14
109.0,12.322284625000002,97.59,29.11
103.0,12.322284875,119.575,29.22
101.0,12.32260475,128.04000000000002,29.33
103.0,12.321484125,96.775,29.315
108.0,12.3211635,99.005,29.34
108.0,12.321644125,100.105,29.35
108.0,12.32164375,113.715,29.36
107.0,12.321003375,98.965,29.33
104.0,12.321643875,111.91,29.38
101.0,12.320523125,93.92,29.37
99.0,12.3218045,132.11,29.36
101.0,12.32180425,121.99,29.28
103.0,12.322284625000002,97.04,29.1
104.0,12.322444875000002,94.365,28.92
106.0,9.288245375,123.65,28.94
106.0,1.022809875,93.96,28.79
106.0,0.999912,138.315,28.925
106.0,0.918329375,97.555,29.02
110.0,0.946672125,113.415,28.66
117.0,0.753398,139.24,29.27
117.0,0.7593225,92.125,29.02
115.0,0.74891425,100.11,28.85
117.0,0.6330415,98.565,28.495
117.0,0.617830125,98.84,28.35
115.0,0.64056775,99.645,28.51
114.0,0.6365645,104.915,28.62
117.0,0.999911875,115.61,28.59
119.0,1.029618125,113.65,28.72
118.0,1.021848875,105.7,28.91
118.0,0.82849725,97.635,28.8
119.0,0.77693675,106.895,29.06
121.0,0.7719725,120.385,29.165
124.0,0.74635175,99.52,29.2
126.0,0.688445875,118.14,29.18
126.0,0.649535,108.21,29.130000000000003
126.0,0.422424125,134.91,28.81
124.0,0.906019,84.82,33.15
121.0,0.97103075,84.58,33.07
117.0,0.975194,85.2,32.95
114.0,0.98448125,85.82,33.0
114.0,1.0630435,86.57,33.33
116.0,1.23181825,86.87,33.57
119.0,1.03389975,88.42,33.91
120.0,1.075213,90.32,34.18
116.0,1.2154845,88.67,34.39
114.0,1.0873825,88.73,34.61
115.0,1.03966425,88.9,34.37
121.0,1.01532525,88.88,34.05
125.0,1.004757,89.08,33.89
110.0,1.06582675,90.48,34.59
100.0,0.909862,89.43,34.71
98.0,0.90185575,90.1,34.45
100.0,0.84164775,88.2,34.41
104.0,0.86278425,89.93,34.49
106.0,0.88296,92.12,34.47
105.0,0.95117525,90.28,34.87
111.0,1.148231,77.92,33.59
105.0,4.1099495,105.78,33.11
101.0,4.5274895,106.12,33.09
102.0,7.86712275,103.52,32.61
106.0,0.0502802499999999,74.13,33.73
110.0,0.1008807499999999,65.02,34.23
124.0,0.0835862499999999,68.1,31.73
122.0,2.428006,72.68,35.07
118.0,1.566165,72.43,35.23
107.0,0.1271412499999999,71.72,34.65
107.0,0.0915934999999999,68.8,34.63
107.0,0.1915125,70.12,34.55
98.0,0.01313025,69.65,31.09
107.0,0.0323462499999999,74.98,33.55
109.0,0.04707775,74.32,34.41
107.0,0.0778217499999999,74.17,34.31
107.0,0.0800635,74.28,33.87
110.0,0.0848675,77.08,34.65
137.0,0.02017575,71.17,34.73
140.0,4.4026865,80.17,35.03
140.0,0.2327725,75.97,35.03
140.0,0.1582065,82.07,34.15
126.0,0.1021617499999999,72.85,33.97
129.0,0.04771825,67.85,34.59
131.0,0.2622894999999999,76.17,34.77
161.0,0.13226525,67.9,33.71
193.0,0.0691749999999999,67.92,34.25
199.0,0.06629275,71.95,34.41
156.0,0.0301044999999999,72.83,32.05
153.0,1.63361775,75.77,33.95
153.0,0.14507625,73.1,33.93
154.0,0.07525975,70.88,33.61
155.0,0.05860675,70.83,33.27
157.0,0.0493195,72.03,32.93
162.0,0.04707775,74.93,32.87
164.0,0.046117,80.07,32.95
166.0,0.04003225,75.2,32.93
167.0,0.04707775,76.2,32.89
167.0,0.0570055,73.58,32.84
165.0,1.6409835,76.53,33.89
163.0,0.30007925,75.13,34.09
164.0,0.2699757499999999,72.13,34.15
164.0,0.2472369999999999,73.65,34.18
162.0,0.25588425,77.23,34.47
159.0,0.26228975,77.43,34.59
155.0,0.01281,77.3,35.05
112.0,0.1780619999999999,68.75,34.0
112.0,0.1338665,67.57,34.31
117.0,0.0781419999999999,73.9,34.23
120.0,0.1056845,70.5,34.18
121.0,0.10728575,69.87,34.11
121.0,0.1159325,69.25,34.11
130.0,2.01775875,68.85,34.73
138.0,0.0262604999999999,71.15,33.29
127.0,0.020496,74.72,33.95
119.0,0.020496,75.55,33.84
116.0,0.38014375,71.2,34.34
117.0,0.3698957499999999,73.5,34.55
115.0,0.2325054999999999,71.75,35.16
113.0,0.2011209999999999,68.6,35.34
113.0,4.02636225,78.12,35.61
112.0,4.2547285,73.08,35.66
111.0,0.82563425,73.17,35.18
111.0,0.31379675,76.13,34.83
116.0,0.31865475,63.78,33.16
116.0,0.692088,64.73,34.43
117.0,0.2741389999999999,65.55,34.34
118.0,0.45316175,63.78,34.55
117.0,0.2837464999999999,62.8,34.37
116.0,0.472697,64.5,34.16
138.0,0.3006485,85.4,34.43
111.0,16.655623,112.4,36.84
131.0,2.6914445,93.38,36.43
135.0,1.04088275,90.33,36.23
144.0,0.1950242499999999,88.58,36.15
145.0,0.1351394999999999,88.43,36.33
140.0,0.1646014999999999,95.4,35.87
131.0,0.13353825,84.18,35.59
120.0,0.09479,74.08,35.15
83.0,0.6990225,104.73,34.61
86.0,0.0,71.0,35.18
86.0,1.299954,83.68,34.75
98.0,0.1524322499999999,59.97,34.15
108.0,0.1018355,89.93,33.27
112.0,0.14570775,78.83,33.07
118.0,0.07141275,132.17,32.59
109.0,0.1075989999999999,76.6,33.65
109.0,0.13417875,76.08,33.45
103.0,0.1479495,75.67,31.81
102.0,0.0803794999999999,82.9,33.41
102.0,2.07207725,81.2,33.97
108.0,0.423993,72.53,34.18
109.0,0.386525,71.2,34.05
107.0,0.13097625,71.62,34.87
107.0,0.13994325,67.62,35.25
107.0,0.1508314999999999,71.58,34.77
114.0,0.6792087499999999,76.12,34.11
112.0,0.1902315,76.62,34.21
149.0,0.047398,71.5,32.73
152.0,0.0509207499999999,71.92,32.31
153.0,0.0416335,78.87,31.57
148.0,0.04579675,80.52,31.67
145.0,0.0512409999999999,81.52,31.71
143.0,0.053803,73.32,31.91
146.0,0.0522017499999999,70.87,31.75
152.0,0.05476375,80.93,31.55
158.0,0.0694952499999999,73.07,31.93
162.0,0.06244975,71.4,31.91
165.0,0.05988775,72.63,31.79
167.0,0.05924725,73.1,31.69
170.0,0.0595674999999999,72.67,31.63
172.0,0.05988775,73.27,31.59
174.0,0.05796625,73.18,31.55
175.0,0.0595674999999999,73.6,31.53
181.0,0.0608485,74.32,31.51
180.0,0.06116875,76.33,31.45
179.0,0.08711,74.25,31.35
177.0,0.0848675,73.6,31.43
177.0,0.0909529999999999,75.87,31.49
177.0,0.0899922499999999,74.1,31.63
175.0,0.0919137499999999,73.23,31.81
172.0,0.9758345,80.0,32.73
169.0,0.0919137499999999,74.25,33.33
167.0,0.0659725,71.65,33.49
166.0,0.0608485,73.7,33.55
165.0,0.05668525,74.12,33.59
164.0,0.0582865,74.55,33.68
163.0,0.05604475,75.03,33.84
159.0,0.05540425,76.45,34.05
155.0,0.05476375,75.78,34.16
150.0,0.0570055,76.07,34.23
146.0,0.0557244999999999,77.63,34.41
138.0,0.1156122499999999,81.92,34.31
136.0,0.12650075,73.75,34.34
134.0,0.1325855,72.77,34.45
131.0,0.13546775,70.33,34.39
117.0,0.0829457499999999,78.87,34.33
102.0,0.0919137499999999,68.1,34.37
96.0,0.09447575,66.5,34.09
93.0,0.1005605,67.15,34.15
93.0,6.43425275,68.92,34.66
97.0,0.424285,70.13,34.53
108.0,0.1338665,66.02,33.81
114.0,0.163971,64.92,33.65
122.0,0.166533,66.45,33.66
128.0,0.176781,66.68,33.75
133.0,0.1828657499999999,64.8,33.97
137.0,0.1867087499999999,66.18,34.13
139.0,0.1924732499999999,66.22,34.27
137.0,0.47136275,67.28,34.79
133.0,0.03741625,67.8,34.33
121.0,0.13546775,78.55,33.29
115.0,0.13931075,70.5,32.97
111.0,0.13546775,70.18,32.71
108.0,0.1015212499999999,73.33,32.43
